012f44d6-a3a0-11e7-8110-823e3a2ca899_DB.000001.xml   400.000 reizigers extra in de kou    20170928   Economie
01303240-0582-11e7-9ed0-f65aaa9ed4ec_DB.000001.xml   Was Isah goedgelovig, of een agent van Kim?    20170311   Buitenland
01378092-2a97-11e7-ac3a-6db82c189ed8_DB.000001.xml   Nachtvorst richtte ravage aan in fruitteelt Pajottenland    20170427   Regio Vlaams-Brabant
0137adf2-971f-11e7-bb9f-1a91d840c073_DB.000001.xml   Marjolijn Vanslembrouck aan het roer bij 'Elle België'    20170912   DS2
013ee88c-a92c-11e7-835a-a00103c6c11a_DL.000001.xml   275 meter fietsen over de brug door de heide    20171005   Regio Limburg
01403a60-c3d6-11e7-afc8-d60b75b92169_DB.000001.xml   No title    20171108   Economie
01429a48-898f-11e7-9c73-5c1512ebb23a_DB.000001.xml   Laat u niet gek maken    20170826   Economie
01448028-4476-11e7-8b52-fdb5521110d2_DB.000001.xml   No title    20170530   Televisie
014d3e6e-3735-11e7-8fdf-b32f0ef9dbf7_DB.000001.xml   Wat is het Watergate-schandaal?    20170513   Vooraan
014e680a-721f-11e7-beba-7dd32fdcdb63_DB.000001.xml   Eindelijk uitzicht op (kleine) terugbetaling    20170727   Vooraan
014ff416-1dee-11e7-9320-27033d32fd8b_DB.000001.xml   Hotsen, knotsen en botsen    20170411   DS2
0154bf0c-b806-11e7-8181-7914aca8f7cb_DL.000001.xml   Bomen rond vijver De Bever worden gekapt    20171024   Regio Limburg
0154bfb2-3001-11e7-aec5-b73ddf312df7_DB.000001.xml   De onwaarschijnlijke comeback van Slowdive    20170515   DS2
0156c376-ba4d-11e7-8208-19799d75bced_DB.000001.xml   Een deur zonder klink    20171027   Opinie
0158caa6-7b76-11e7-8d06-1e62cee4c248_DB.000001.xml   Op zoek naar de schatten van de diepzee    20170812   Economie
015accfa-f536-11e6-aa4d-e39a3fa53b38_DB.000001.xml   Merit Capital verhoogt kapitaal    20170218   Economie
015bfb52-df38-11e6-a586-8758036a34f1_DB.000001.xml   Electrabel zoekt vrijwillige vertrekkers    20170121   Economie
01611340-73ac-11e7-a634-566ab87cf34c_DO.000001.xml   Twee jaar cel voor gps-tracker in auto ex    20170729   Regio Oost-Vlaanderen
01616c3c-ec5c-11e6-8ee1-a1772e3f3ec6_DB.000001.xml   Het witwaseffect van Law-Train    20170207   Opinie
0161b1d8-da90-11e7-9b03-e461e1dfe233_DB.000001.xml   No title    20171207   Opinie
01627666-e9b0-11e7-8f6c-3feccc8b4474_DB.000001.xml   Paus roept op tot vrede voor Jeruzalem    20171226   Buitenland
0162db8e-ef82-11e6-bd5a-e4cc3078d37b_DB.000001.xml   Waardevol of waardeloos    20170211   Economie
0163b260-9d25-11e7-8eaf-bbdf13022e1f_DB.000001.xml   Straffen alleen helpt niet    20170920   Opinie
016539c2-3fcf-11e7-a718-8ef8f34c79b2_DB.000001.xml   Euro doet dollar (en Trump) naar adem happen    20170524   Economie
0168eb9e-df3f-11e6-8ca5-03778f057812_DB.000001.xml   Verwarming werkt weer in gemeentelijke kinderopvang    20170121   Regio Vlaams-Brabant
016ad934-75d7-11e7-9ce6-0cec0055a0da_DB.000001.xml   No title    20170801   Televisie
016df984-c000-11e7-90e7-09cd06c1e384_DB.000001.xml   Kleinste bioscoop België 'terug uit de onderwereld'    20171103   DS2
016ee134-4a1f-11e7-b537-9c312a1b68ee_DB.000001.xml   No title    20170606   Binnenland
01704c64-a775-11e7-a20f-019d82b9076e_DB.000001.xml   Kunst tussen de terrassen    20171003   Opinie
0170941e-185d-11e7-8186-279a26436f83_DB.000001.xml   Beter doodgaan    20170407   Letteren
01713dca-ea3a-11e6-a0a9-1074ce78b753_DB.000001.xml   'Het zijn zinderende tijden, geweld hangt in de lucht'    20170204   Cultuur
0171415e-6a54-11e7-8cd6-6cddcaf66059_DB.000001.xml   No title    20170717   Sport
0172691e-057b-11e7-aa99-6d57dd9e2766_DB.000001.xml   Dan speel je toch verder op het toilet?    20170311   Cultuur
01751772-dea1-11e7-821c-8e669cf12a58_DA.000001.xml   Stadspersoneel afspiegeling samenleving    20171212   Regio Antwerpen
01770ace-b826-11e7-8fb2-0cc62be5a88c_DB.000001.xml   Regels tegen sociale dumping aangescherpt    20171024   Binnenland
017aa30e-f6d0-11e6-8fce-7da5e853ae39_DB.000001.xml   Dader vluchtmisdrijf snel opgepakt    20170220   Binnenland
017bb4f6-e23f-11e6-8426-2b1136449aea_DB.000001.xml   Ewan McGregor gaat niet op de koffie bij Piers Morgan    20170125   DS2
017c5cb2-6886-11e7-b1fe-b561876a22dc_DB.000001.xml   Sciencefiction van een wildeman    20170720   Letteren
017c8448-a6c6-11e7-9aa7-92d04a2b6f8e_DB.000001.xml   'Brimstone' krijgt zes Gouden Kalveren    20171002   DS2
01811ab2-ea55-11e7-bb7a-d960fbd730d5_DA.000001.xml   'Wij konden alleen vliegen omdat Rusland het toeliet'    20171227   Vooraan
01811ab2-ea55-11e7-bb7a-d960fbd730d5_DB.000001.xml   'Wij konden alleen vliegen omdat Rusland het toeliet'    20171227   Vooraan
01811ab2-ea55-11e7-bb7a-d960fbd730d5_DL.000001.xml   'Wij konden alleen vliegen omdat Rusland het toeliet'    20171227   Vooraan
01811ab2-ea55-11e7-bb7a-d960fbd730d5_DO.000001.xml   'Wij konden alleen vliegen omdat Rusland het toeliet'    20171227   Vooraan
01811ab2-ea55-11e7-bb7a-d960fbd730d5_DW.000001.xml   'Wij konden alleen vliegen omdat Rusland het toeliet'    20171227   Vooraan
01813636-87ff-11e7-a60d-f1cf094b33fb_DB.000001.xml   Meestal droog    20170824   Televisie
01824d24-994c-11e7-aad7-f31306aaa260_DB.000001.xml   Daar is de Lada weer    20170915   Economie
018363e0-dc18-11e6-8b61-5d961f1c8b25_DB.000001.xml   Bureau Juridische Bijstand staakt, omdat beloofde financiering niet is geregeld    20170117   Regio Vlaams-Brabant
0183cf94-d02c-11e6-bf7d-0ce13439970c_DB.000001.xml   China komt Afrikaanse olifant te hulp    20170102   Buitenland
018491b6-762d-11e7-9ce6-0cec0055a0da_DB.000001.xml   No title    20170801   Economie
0187e5ca-c577-11e7-9bbf-b362eb8c66e4_DO.000001.xml   'Bij elke kuch kijkt mijn vrouw bezorgd op'    20171110   Regio Oost-Vlaanderen
01884bf2-d0f7-11e6-b040-00e1fe036e63_DB.000001.xml   'Politiek heeft poëzie nodig'    20170103   Film
01887d06-5668-11e7-8a1a-13382f86bfa9_DB.000001.xml   No title    20170727   Binnenland
01897de0-869d-11e7-83fe-f7bc1bc6cf90_DB.000001.xml   Warm maar bewolkt    20170822   Televisie
018a1de0-f877-11e6-a0d5-a6e20b5b51c7_DA.000001.xml   No title    20170222   Vooraan
018a1de0-f877-11e6-a0d5-a6e20b5b51c7_DB.000001.xml   No title    20170222   Vooraan
018a1de0-f877-11e6-a0d5-a6e20b5b51c7_DL.000001.xml   No title    20170222   Vooraan
018a1de0-f877-11e6-a0d5-a6e20b5b51c7_DO.000001.xml   No title    20170222   Vooraan
018a1de0-f877-11e6-a0d5-a6e20b5b51c7_DW.000001.xml   No title    20170222   Vooraan
018d202c-dd9b-11e6-8018-e28ec2558cad_DB.000001.xml   Nu officieel: 2016 vestigt nieuw warmterecord    20170119   Binnenland
018da642-3fbf-11e7-a718-8ef8f34c79b2_DB.000001.xml   Jongerentelefoon kreeg tientallen oproepen    20170524   Vooraan
018e3d8c-51b7-11e7-b98f-3306e2d51fee_DB.000001.xml   Britten komen in verspreideslagorde    20170617   Buitenland
01902206-67f0-11e7-b2e5-e9709086a018_DB.000001.xml   No title    20170714   Sport
019030d6-a547-11e7-a5a1-e862d7440d17_DB.000001.xml   Magritte in november geveild in New York    20170930   Cultuur
01919648-299f-11e7-af26-58d1435424d8_DB.000001.xml   'Sabena is ons voorbeeld niet'    20170426   Economie
0192de04-0005-11e7-801c-1459771de120_DB.000001.xml   Het Amazonebos is niet ongerept    20170306   Wetenschap
01955808-3b17-11e7-82ce-4316590792a7_DB.000001.xml   Europese bankentaks kost Dexia geld    20170518   Economie
0197e1be-94ad-11e7-ac7b-09de5caf0bc3_DW.000001.xml   OCMW mag versleten huisjes niet renoveren    20170909   Regio West-Vlaanderen
01987bca-dcdd-11e6-9fb7-b1ef03dd4e1e_DL.000001.xml   Nederlands bedrijf zoekt ingenieurs via verenigingen    20170118   Regio Limburg
019891fe-fc19-11e6-bd18-2526a636229e_DB.000001.xml   Is paus te barmhartig voor pedofielen?    20170227   Buitenland
01996d24-0b12-11e7-bfb3-3a0f59a1701c_DB.000001.xml   Beleggen in de digitale economie    20170318   Economie
019df322-0cd8-11e7-b60e-8350672452f8_DB.000001.xml   'Ik kon de beste renners volgen'    20170320   Sport
